equipmentName,itemType,cardId,cardName,cardType,weaponStrategyId,weaponStrategyName,cardCopyEligible,baseCopiesFromOneItem,maxCopiesFromOneItem,copy2Unlock,copy3Unlock,copyLimitRule,copyAuditStatus
Speed Powder,tool,speedPowderContingency,Speed Powder — Contingency,reaction,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Spider Visage,charm,spiderVisageOmen,Spider Visage — Omen,skill,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Spider Visage,charm,spiderVisageGlimmer,Spider Visage — Glimmer,reaction,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Stone Noses,tool,stoneNosesUse,Stone Noses — Use,skill,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Stone Noses,tool,stoneNosesContingency,Stone Noses — Contingency,reaction,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Noon Lure & Hook,tool,noonLureAndHookUse,Noon Lure & Hook — Use,skill,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Noon Lure & Hook,tool,noonLureAndHookContingency,Noon Lure & Hook — Contingency,reaction,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Noonshark Arrows,weapon,noonsharkArrowsOpeningStrike,Noonshark Arrows — Opening Strike,attack,rangedControl,Ranged Control,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Noonshark Arrows,weapon,noonsharkArrowsTechnique,Noonshark Arrows — Technique,skill,rangedControl,Ranged Control,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Noonshark Arrows,weapon,noonsharkArrowsPayoff,Noonshark Arrows — Payoff,attack,rangedControl,Ranged Control,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Noonshark Bow,weapon,noonsharkBowOpeningStrike,Noonshark Bow — Opening Strike,attack,rangedControl,Ranged Control,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Noonshark Bow,weapon,noonsharkBowTechnique,Noonshark Bow — Technique,skill,rangedControl,Ranged Control,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Noonshark Bow,weapon,noonsharkBowPayoff,Noonshark Bow — Payoff,attack,rangedControl,Ranged Control,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Noonspot Dart,weapon,noonspotDartOpeningStrike,Noonspot Dart — Opening Strike,attack,rangedControl,Ranged Control,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Noonspot Dart,weapon,noonspotDartTechnique,Noonspot Dart — Technique,skill,rangedControl,Ranged Control,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Noonspot Dart,weapon,noonspotDartPayoff,Noonspot Dart — Payoff,attack,rangedControl,Ranged Control,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Noonspot Lantern,tool,noonspotLanternUse,Noonspot Lantern — Use,skill,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Noonspot Lantern,tool,noonspotLanternContingency,Noonspot Lantern — Contingency,reaction,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Survivor's Lantern,tool,survivorSLanternUse,Survivor's Lantern — Use,skill,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Survivor's Lantern,tool,survivorSLanternContingency,Survivor's Lantern — Contingency,reaction,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Switch Poleaxe,weapon,switchPoleaxeOpeningStrike,Switch Poleaxe — Opening Strike,attack,heavyBreaker,Heavy Breaker,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Switch Poleaxe,weapon,switchPoleaxeTechnique,Switch Poleaxe — Technique,skill,heavyBreaker,Heavy Breaker,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Switch Poleaxe,weapon,switchPoleaxePayoff,Switch Poleaxe — Payoff,attack,heavyBreaker,Heavy Breaker,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Blade & Guard,weapon,bladeAndGuardOpeningCut,Blade & Guard — Opening Cut,attack,blockToDamage,Block-to-Damage Engine,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Blade & Guard,weapon,bladeAndGuardTechnique,Blade & Guard — Technique,skill,blockToDamage,Block-to-Damage Engine,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Blade & Guard,weapon,bladeAndGuardPayoff,Blade & Guard — Payoff,reaction,blockToDamage,Block-to-Damage Engine,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Tabard,body,tabardBrace,Tabard — Brace,skill,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Tabard,body,tabardFittedPlate,Tabard — Fitted Plate,reaction,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Talon Knife,weapon,talonKnifeOpeningCut,Talon Knife — Opening Cut,attack,comboTempo,Combo Tempo,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Talon Knife,weapon,talonKnifeTechnique,Talon Knife — Technique,skill,comboTempo,Combo Tempo,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Talon Knife,weapon,talonKnifePayoff,Talon Knife — Payoff,attack,comboTempo,Combo Tempo,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Beetle Bomb,tool,beetleBombUse,Beetle Bomb — Use,skill,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Beetle Bomb,tool,beetleBombContingency,Beetle Bomb — Contingency,reaction,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
The Three,tool,theThreeUse,The Three — Use,skill,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
The Three,tool,theThreeContingency,The Three — Contingency,reaction,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Thorn,tool,thornResonance,Thorn — Resonance,support,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Thorn,tool,thornEcho,Thorn — Echo,reaction,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Throwing Knife,weapon,throwingKnifeOpeningStrike,Throwing Knife — Opening Strike,attack,rangedControl,Ranged Control,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Throwing Knife,weapon,throwingKnifeTechnique,Throwing Knife — Technique,skill,rangedControl,Ranged Control,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Throwing Knife,weapon,throwingKnifePayoff,Throwing Knife — Payoff,attack,rangedControl,Ranged Control,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Trom Bone (Hunt Phase),tool,tromBoneHuntPhaseUse,Trom Bone (Hunt Phase) — Use,skill,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Trom Bone (Hunt Phase),tool,tromBoneHuntPhaseContingency,Trom Bone (Hunt Phase) — Contingency,reaction,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Trom Bone (Showdown Phase),tool,tromBoneShowdownPhaseUse,Trom Bone (Showdown Phase) — Use,skill,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Trom Bone (Showdown Phase),tool,tromBoneShowdownPhaseContingency,Trom Bone (Showdown Phase) — Contingency,reaction,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Vagabond Armor Set,set,vagabondArmorSetBrace,Vagabond Armor Set — Brace,skill,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Vagabond Armor Set,set,vagabondArmorSetSetline,Vagabond Armor Set — Setline,reaction,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Vespertine Arrow,weapon,vespertineArrowOpeningStrike,Vespertine Arrow — Opening Strike,attack,panicRamp,Panic Furnace,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Vespertine Arrow,weapon,vespertineArrowTechnique,Vespertine Arrow — Technique,skill,panicRamp,Panic Furnace,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Vespertine Arrow,weapon,vespertineArrowPayoff,Vespertine Arrow — Payoff,attack,panicRamp,Panic Furnace,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Vespertine Bow,weapon,vespertineBowOpeningStrike,Vespertine Bow — Opening Strike,attack,partySupport,Party Support Weapon,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Vespertine Bow,weapon,vespertineBowTechnique,Vespertine Bow — Technique,skill,partySupport,Party Support Weapon,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Vespertine Bow,weapon,vespertineBowPayoff,Vespertine Bow — Payoff,attack,partySupport,Party Support Weapon,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Vespertine Cello,tool,vespertineCelloResonance,Vespertine Cello — Resonance,support,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Vespertine Cello,tool,vespertineCelloEcho,Vespertine Cello — Echo,reaction,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Vespertine Foil,tool,vespertineFoilUse,Vespertine Foil — Use,skill,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Vespertine Foil,tool,vespertineFoilContingency,Vespertine Foil — Contingency,reaction,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Web Eye Wreath,charm,webEyeWreathOmen,Web Eye Wreath — Omen,skill,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Web Eye Wreath,charm,webEyeWreathGlimmer,Web Eye Wreath — Glimmer,reaction,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Whisker Harp,tool,whiskerHarpResonance,Whisker Harp — Resonance,support,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Whisker Harp,tool,whiskerHarpEcho,Whisker Harp — Echo,reaction,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Whistling Mace,weapon,whistlingMaceOpeningStrike,Whistling Mace — Opening Strike,attack,heavyBreaker,Heavy Breaker,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Whistling Mace,weapon,whistlingMaceTechnique,Whistling Mace — Technique,skill,heavyBreaker,Heavy Breaker,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Whistling Mace,weapon,whistlingMacePayoff,Whistling Mace — Payoff,attack,heavyBreaker,Heavy Breaker,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Pale Hunter Armor Set,set,paleHunterArmorSetBrace,Pale Hunter Armor Set — Brace,skill,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Pale Hunter Armor Set,set,paleHunterArmorSetSetline,Pale Hunter Armor Set — Setline,reaction,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Pale Hunter Treads,legs,paleHunterTreadsBrace,Pale Hunter Treads — Brace,skill,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Pale Hunter Treads,legs,paleHunterTreadsFittedPlate,Pale Hunter Treads — Fitted Plate,reaction,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Pale Hunter Coat,body,paleHunterCoatBrace,Pale Hunter Coat — Brace,skill,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Pale Hunter Coat,body,paleHunterCoatFittedPlate,Pale Hunter Coat — Fitted Plate,reaction,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Pale Hunter Gloves,arms,paleHunterGlovesBrace,Pale Hunter Gloves — Brace,skill,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Pale Hunter Gloves,arms,paleHunterGlovesFittedPlate,Pale Hunter Gloves — Fitted Plate,reaction,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Pale Hunter Crown,head,paleHunterCrownBrace,Pale Hunter Crown — Brace,skill,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Pale Hunter Crown,head,paleHunterCrownFittedPlate,Pale Hunter Crown — Fitted Plate,reaction,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Pale Hunter Visage,charm,paleHunterVisageOmen,Pale Hunter Visage — Omen,skill,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Pale Hunter Visage,charm,paleHunterVisageGlimmer,Pale Hunter Visage — Glimmer,reaction,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Pale Hunter Skirt,legs,paleHunterSkirtBrace,Pale Hunter Skirt — Brace,skill,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Pale Hunter Skirt,legs,paleHunterSkirtFittedPlate,Pale Hunter Skirt — Fitted Plate,reaction,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Winding Horn (Hunt Phase),tool,windingHornHuntPhaseHuntCall,Winding Horn (Hunt Phase) — Hunt Call,support,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Winding Horn (Hunt Phase),tool,windingHornHuntPhaseEcho,Winding Horn (Hunt Phase) — Echo,reaction,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Winding Horn (Showdown Phase),tool,windingHornShowdownPhaseWarCall,Winding Horn (Showdown Phase) — War Call,support,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Winding Horn (Showdown Phase),tool,windingHornShowdownPhaseEcho,Winding Horn (Showdown Phase) — Echo,reaction,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Winged Harp (Hunt Phase),tool,wingedHarpHuntPhaseHuntCall,Winged Harp (Hunt Phase) — Hunt Call,support,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
Winged Harp (Hunt Phase),tool,wingedHarpHuntPhaseEcho,Winged Harp (Hunt Phase) — Echo,reaction,,,True,1,3,3 successful plays + 1 matching/generic resource.,6 total successful plays + 1 rare/matching quarry resource or 2 generic resources.,Runtime deck may include 1–3 copies of this card from one equipped item instance; never more than 3 from that item.,PASS: card can be trained up to 3 copies from one item instance.
